PDB_ID_1,PDB_ID_2,NSWS,D2,TM_score1,TM_score2
2EXO,2LHB,0.031578947368421054,6.0,0.2377,0.40614
1HLM,2EXO,0.03205128205128205,7.0,0.32003,0.19445
1HLB,2EXO,0.03688126819799418,9.0,0.36983,0.22017
1ENH,2EXO,0.03200656544932294,11.0,0.50972,0.1185
1FTZ,2EXO,0.024323264025107885,12.0,0.3286,0.11695
1HDP,2EXO,0.026368357970435477,12.0,0.44563,0.12466
1OCP,2EXO,0.025974025974025976,11.0,0.39563,0.12028
1POU,2EXO,0.048494329292139225,5.0,0.37265,0.10515
1FTT,2EXO,0.026740070782540308,9.0,0.42723,0.125
1VND,2EXO,0.02530674846625767,8.0,0.40376,0.15656
1CLH,2EXO,0.031308703819661866,9.0,0.34104,0.21393
1GRG,2EXO,0.025157232704402517,14.0,0.23746,0.3109
1NHR,2EXO,0.021678040947410677,17.0,0.22776,0.29481
1LVL,2EXO,0.0185075802323292,15.0,0.2357,0.31089
1TDF,2EXO,0.024108003857280617,11.0,0.33284,0.3359
1VDC,2EXO,0.022492970946579195,17.0,0.32242,0.32935
1AMY,1CYG,0.045381310418904405,7.0,0.80444,0.49575
1AMY,1PPI,0.0414572864321608,6.0,0.76025,0.62969
1AMY,1XAS,0.020512820512820513,5.0,0.46419,0.59932
1AMY,1XYS,0.02034939527740449,7.0,0.48449,0.55041
1AMY,1CIU,0.04833265829620629,9.0,0.8047,0.49392
1AMY,2AMG,0.1938671209540034,8.0,0.83279,0.80969
1AMY,5ABP,0.03247687564234327,9.0,0.24837,0.30275
1AMY,1PEA,0.02010233918128655,7.0,0.30154,0.32104
1AMY,3GBP,0.02851828890266584,17.0,0.28553,0.35231
1AMY,1DBP,0.024588364434687156,9.0,0.25798,0.33958
1AMY,2LIV,0.02391219129753038,6.0,0.28048,0.31527
1AMY,2LBP,0.020237400272426542,9.0,0.27955,0.31214
1ADG,1AMY,0.02019824200486254,6.0,0.29581,0.28038
1AMY,3ADK,0.01953125,6.0,0.25735,0.45555
1AMY,1UKY,0.022035928143712576,9.0,0.25475,0.44387
1AK2,1AMY,0.018712916476494753,9.0,0.42926,0.26854
1AKY,1AMY,0.022289296494079406,6.0,0.41806,0.25807
1AMY,2RAN,0.018170555440842454,19.0,0.25008,0.29666
1AII,1AMY,0.023901154547295928,5.0,0.30831,0.26531
1ALA,1AMY,0.022099447513812154,5.0,0.28783,0.24555
1AIN,1AMY,0.01937744794887652,15.0,0.30632,0.25687
1AMY,1ANN,0.024534859946841136,18.0,0.25036,0.29749
1AMY,2PLT,0.022292083452414974,12.0,0.12923,0.36907
1AMY,3PCY,0.020559680182752713,13.0,0.13184,0.37817
1AMY,7PCY,0.0274442538593482,10.0,0.12822,0.37222
1AAJ,1AMY,0.022509848058525603,11.0,0.43251,0.15434
1AMY,1PAZ,0.03783931998903208,17.0,0.15737,0.37441
1AMY,1PMY,0.02395861693438606,9.0,0.16682,0.38309
1AMY,1JER,0.022530783337699763,10.0,0.1235,0.34039
1AMY,1ZIA,0.03592814371257485,13.0,0.16639,0.37828
1AMY,9PCY,0.022241231822070145,16.0,0.13335,0.37673
1AMY,1PLB,0.027475672581568404,8.0,0.13413,0.37002
1AMY,1NIN,0.020310296191819465,10.0,0.12965,0.34907
1AMY,1PAL,0.02547410133031418,10.0,0.14484,0.38395
1AMY,4CPV,0.024335031126202604,16.0,0.1419,0.36803
1AMY,4TNC,0.0235655737704918,10.0,0.13909,0.26449
1AMY,5PAL,0.021348314606741574,5.0,0.13964,0.38395
1AMY,1OMD,0.023608768971332208,5.0,0.14585,0.35844
1AMY,1REC,0.022099447513812154,10.0,0.19897,0.35038
1AMY,1CLB,0.021595680863827234,7.0,0.10947,0.38823
1AMY,1CTR,0.02837624802942722,7.0,0.15395,0.31914
1AMY,2SAS,0.02567829457364341,12.0,0.1889,0.34865
1AMY,1PE6,0.029465930018416207,5.0,0.20227,0.31988
1AEC,1AMY,0.030303030303030304,7.0,0.31066,0.20064
1AMY,1PPO,0.0266605378074006,9.0,0.19633,0.30531
1AMY,1YAL,0.029768719945042363,21.0,0.19861,0.31144
1AMY,1CSU,0.02337228714524207,7.0,0.13996,0.36978
1AMY,1HRC,0.021934758155230598,11.0,0.13892,0.3579
1AMY,3C2C,0.024002232765838682,8.0,0.15391,0.38112
1AMY,1CCR,0.024363233665559248,9.0,0.14316,0.33274
1AMY,1CXC,0.026493646931603138,10.0,0.16738,0.3997
155C,1AMY,0.023446019629225736,10.0,0.37008,0.16625
1AMY,1CRY,0.020156774916013438,16.0,0.14558,0.35874
1AMY,3DFR,0.021287379624936646,15.0,0.21736,0.42732
1AMY,8DFR,0.022378983215762586,11.0,0.21491,0.37575
1AMY,1DYR,0.022678951098511695,11.0,0.22683,0.37597
1AMY,1DLR,0.022406234778373113,15.0,0.22071,0.38787
1AMY,1CRB,0.02646202699126753,9.0,0.15314,0.33483
1AMY,1HMR,0.020568335588633288,7.0,0.16235,0.3592
1AMY,1ICN,0.02541914548404543,15.0,0.16791,0.3687
1AMY,1MDC,0.02543978349120433,23.0,0.13522,0.32103
1ALB,1AMY,0.021103896103896104,6.0,0.34679,0.15341
1AMY,1CBQ,0.027250868287469945,6.0,0.15932,0.33867
1AMY,1EAL,0.03534529635671561,8.0,0.16886,0.36781
1AMY,1FRD,0.026203360865850185,19.0,0.13869,0.3819
1AMY,2PIA,0.024297948615813584,13.0,0.27547,0.32414
1AMY,1DOX,0.02459954233409611,13.0,0.12442,0.33891
1AMY,1ROE,0.01997716894977169,8.0,0.11952,0.34126
1AMY,1DOI,0.02678810608090008,7.0,0.15485,0.37503
1AMY,4FXC,0.024508406953548018,8.0,0.13343,0.37348
1AMY,3FX2,0.022946544980443285,17.0,0.20873,0.45827
1AMY,1FLV,0.023588456712672522,12.0,0.23726,0.45007
1AMY,1OFV,0.025608837559628422,12.0,0.23665,0.44731
1AMY,2FRC,0.021934758155230598,11.0,0.1318,0.33926
1AMY,1FLA,0.020695144600689837,14.0,0.20371,0.47632
1AMY,5FD1,0.025866813428728673,10.0,0.14794,0.41192
1AMY,1FDN,0.029447852760736196,10.0,0.0809,0.33373
1AMY,1FXD,0.02022058823529412,5.0,0.08587,0.35392
1AMY,1BLU,0.020331106593087424,6.0,0.10455,0.32579
1AMY,1ROF,0.020719073735527116,5.0,0.0844,0.33348
1AMY,1CLF,0.01843884449907806,5.0,0.08007,0.3677
1AMY,2SPL,0.020693222969477496,8.0,0.17548,0.3663
1AMY,3MBA,0.030055365146322174,8.0,0.17851,0.38892
1AMY,1ASH,0.01846627340343678,15.0,0.17007,0.35175
1AMY,1ECN,0.025106837606837608,9.0,0.15718,0.38152
1AMY,1FLP,0.03218148245845423,16.0,0.17045,0.37663
1AMY,1GDJ,0.018862981399004455,6.0,0.17263,0.34492
1AMY,1HBG,0.02048857368006304,17.0,0.15251,0.33908
1AMY,1HSA,0.010341261633919338,9.0,0.23171,0.30475
1AMY,1LHS,0.021265560165975105,9.0,0.1753,0.35423
1AMY,1MYT,0.022151898734177215,11.0,0.17798,0.36787
1AMY,2LHB,0.01998422298185643,7.0,0.16291,0.37584
1AMY,1HLM,0.019057429822302345,8.0,0.16916,0.32857
1AMY,1HLB,0.02075765438505449,10.0,0.17379,0.34588
1AMY,1ENH,0.023125,12.0,0.08444,0.41214
1AMY,1FTZ,0.018115942028985508,13.0,0.10149,0.36963
1AMY,1HDP,0.017758726270667484,13.0,0.10438,0.41677
1AMY,1OCP,0.020581113801452784,12.0,0.09491,0.38861
1AMY,1POU,0.022289156626506025,6.0,0.11542,0.39667
1AMY,1FTT,0.019963702359346643,10.0,0.1113,0.41714
1AMY,1VND,0.020172055769801245,5.0,0.11874,0.4154
1AMY,1CLH,0.022744503411675512,10.0,0.14911,0.28079
1AMY,1GRG,0.018635607321131446,13.0,0.28874,0.26137
1AMY,1NHR,0.018102697998259355,18.0,0.29089,0.27034
1AMY,1LVL,0.01643272851763095,18.0,0.27749,0.25303
1AMY,1TDF,0.019140704540826715,12.0,0.26699,0.31755
1AMY,1VDC,0.019876764062810574,18.0,0.25428,0.29792
1CYG,1PPI,0.0646275283670449,3.0,0.55121,0.73361
1CYG,1XAS,0.01904761904761905,4.0,0.31397,0.63363
1CYG,1XYS,0.01640523816376457,6.0,0.29856,0.5214
1CIU,1CYG,0.7267956707117088,8.0,0.98569,0.99002
1CYG,2AMG,0.06964520367936924,7.0,0.50616,0.79572
1CYG,5ABP,0.021196063588190765,12.0,0.17673,0.32069
1CYG,1PEA,0.019412090959511925,4.0,0.19818,0.31601
1CYG,3GBP,0.028575771393828848,12.0,0.18061,0.32537
1CYG,1DBP,0.016838760921366165,6.0,0.17897,0.35657
1CYG,2LIV,0.015492546039169833,3.0,0.19627,0.32432
1CYG,2LBP,0.01831661578717837,6.0,0.18112,0.30034
1ADG,1CYG,0.020318893749118102,3.0,0.29367,0.19116
1CYG,3ADK,0.01439342015078821,5.0,0.17183,0.46452
1CYG,1UKY,0.02028740490278952,8.0,0.1704,0.46894
1AK2,1CYG,0.012087553087226397,6.0,0.44146,0.17437
1AKY,1CYG,0.015544898296676038,3.0,0.44033,0.17578
1CYG,2RAN,0.018228771077016558,12.0,0.19121,0.33741
1AII,1CYG,0.014976785981728321,2.0,0.33666,0.19419
1ALA,1CYG,0.021729289271163424,4.0,0.32942,0.18878
1AIN,1CYG,0.017903201335154,10.0,0.34555,0.19653
1ANN,1CYG,0.015382295279746645,15.0,0.31797,0.17748
1CYG,2PLT,0.015651841954571484,9.0,0.10026,0.46466
1CYG,3PCY,0.01716901945822205,12.0,0.0991,0.45941
1CYG,7PCY,0.023673157693776252,9.0,0.10023,0.47048
1AAJ,1CYG,0.020022667170381564,10.0,0.43528,0.10503
1CYG,1PAZ,0.018191943567848524,14.0,0.10708,0.42949
1CYG,1PMY,0.015148716053944208,6.0,0.10833,0.38945
1CYG,1JER,0.014756163397516646,7.0,0.09921,0.41637
1CYG,1ZIA,0.01847063169560399,12.0,0.10686,0.4187
1CYG,9PCY,0.018296169239565466,15.0,0.1003,0.45638
1CYG,1PLB,0.01719526175009553,5.0,0.10099,0.43472
1CYG,1NIN,0.014758751182592242,9.0,0.10573,0.46126
1CYG,1PAL,0.014792338327327896,11.0,0.10002,0.39112
1CYG,4CPV,0.017444065225635193,15.0,0.09697,0.39155
1CYG,4TNC,0.017363571934798015,9.0,0.11381,0.35375
1CYG,5PAL,0.02,2.0,0.0981,0.38591
1CYG,1OMD,0.021517553793884484,4.0,0.09862,0.39443
1CYG,1REC,0.015924106386583092,9.0,0.13111,0.35646
1CLB,1CYG,0.018131651556957035,6.0,0.36553,0.06691
1CTR,1CYG,0.01839163360980887,6.0,0.35072,0.10197
1CYG,2SAS,0.0190865712338105,13.0,0.12963,0.32523
1CYG,1PE6,0.01775147928994083,4.0,0.13456,0.31318
1AEC,1CYG,0.01935695538057743,4.0,0.3254,0.13791
1CYG,1PPO,0.018716138565096043,10.0,0.13218,0.31245
1CYG,1YAL,0.01932208940560013,18.0,0.13321,0.32181
1CSU,1CYG,0.023622047244094488,4.0,0.33825,0.0805
1CYG,1HRC,0.01812688821752266,8.0,0.10077,0.39594
1CYG,3C2C,0.019913582566222054,3.0,0.09845,0.37715
1CCR,1CYG,0.01905829596412556,4.0,0.37428,0.09462
1CXC,1CYG,0.0169148740577312,5.0,0.35735,0.09696
155C,1CYG,0.026627218934911243,7.0,0.33513,0.10526
1CRY,1CYG,0.01882530120481928,13.0,0.34974,0.08773
1CYG,3DFR,0.014773126978543792,12.0,0.12527,0.39186
1CYG,8DFR,0.016407451717655102,8.0,0.13247,0.37259
1CYG,1DYR,0.014063284781516826,6.0,0.14438,0.36863
1CYG,1DLR,0.016763599042080055,12.0,0.14891,0.39092
1CRB,1CYG,0.021743069396629823,6.0,0.3793,0.10013
1CYG,1HMR,0.019503219871205152,4.0,0.09811,0.38411
1CYG,1ICN,0.019124678190511217,12.0,0.09838,0.383
1CYG,1MDC,0.0187672493100276,22.0,0.0976,0.4055
1ALB,1CYG,0.020235467255334805,3.0,0.3381,0.10261
1CBQ,1CYG,0.012766733540032828,3.0,0.37143,0.09675
1CYG,1EAL,0.019564414913252122,5.0,0.09284,0.3476
1CYG,1FRD,0.01637783279375357,18.0,0.07044,0.37877
1CYG,2PIA,0.013903268747226742,12.0,0.20307,0.35667
1CYG,1DOX,0.01413292589763178,10.0,0.07609,0.35036
1CYG,1ROE,0.017543859649122806,3.0,0.07049,0.32766
1CYG,1DOI,0.0138863511785127,2.0,0.09696,0.352
1CYG,4FXC,0.015240998285387693,3.0,0.06922,0.35825
1CYG,3FX2,0.017937219730941704,14.0,0.13595,0.44014
1CYG,1FLV,0.01781659388646288,9.0,0.15501,0.47932
1CYG,1OFV,0.020968023763760266,9.0,0.1483,0.43633
1CYG,2FRC,0.01812688821752266,6.0,0.09273,0.35658
1CYG,1FLA,0.016699945543655836,11.0,0.12716,0.44716
1CYG,5FD1,0.0148864905098623,7.0,0.09802,0.4298
1CYG,1FDN,0.014,7.0,0.06172,0.39285
1CYG,1FXD,0.012789768185451638,4.0,0.05832,0.34435
1BLU,1CYG,0.011962184063283813,5.0,0.36479,0.07363
1CYG,1ROF,0.015133412982875348,4.0,0.06309,0.33924
1CLF,1CYG,0.0184221065278334,4.0,0.41909,0.06446
1CYG,2SPL,0.016054227613271493,3.0,0.11863,0.38579
1CYG,3MBA,0.024941261521778422,5.0,0.10999,0.35583
1ASH,1CYG,0.018088313530767865,14.0,0.37772,0.11494
1CYG,1ECN,0.020423048869438368,10.0,0.11169,0.38772
1CYG,1FLP,0.01482552883746158,15.0,0.11089,0.37968
1CYG,1GDJ,0.014396256973186972,3.0,0.11782,0.37328
1CYG,1HBG,0.020191094285199208,14.0,0.1116,0.36272
1CYG,1HSA,0.00689506571859513,4.0,0.15408,0.2999
1CYG,1LHS,0.013581129378127233,4.0,0.11735,0.3904
1CYG,1MYT,0.01373825018076645,6.0,0.11691,0.39786
1CYG,2LHB,0.01407180227313729,4.0,0.1078,0.35632
1CYG,1HLM,0.015650008892050506,5.0,0.10343,0.31934
1CYG,1HLB,0.016446192348945298,7.0,0.1094,0.33054
1CYG,1ENH,0.013360323886639677,9.0,0.05793,0.44601
1CYG,1FTZ,0.017022961203483768,10.0,0.06453,0.41022
1CYG,1HDP,0.01558130243707551,12.0,0.06681,0.39923
1CYG,1OCP,0.01586042823156225,11.0,0.06387,0.44661
1CYG,1POU,0.020553359683794466,5.0,0.07363,0.42934
1CYG,1FTT,0.015457788347205707,7.0,0.07042,0.42477
1CYG,1VND,0.013695949911954608,8.0,0.07941,0.39376
1CLH,1CYG,0.015446726347200282,9.0,0.32236,0.10504
1CYG,1GRG,0.013935483870967743,10.0,0.20393,0.27455
1CYG,1NHR,0.018704074816299265,15.0,0.22391,0.30503
1CYG,1LVL,0.021102611448166712,15.0,0.20572,0.27791
1CYG,1TDF,0.017140279657194408,11.0,0.1916,0.33249
1CYG,1VDC,0.021267168808152416,17.0,0.18614,0.32258
1PPI,1XAS,0.03938572719060524,3.0,0.38967,0.59785
1PPI,1XYS,0.02078718691429545,5.0,0.41234,0.55542
1CIU,1PPI,0.06669145903061857,7.0,0.54877,0.73373
1PPI,2AMG,0.03950995405819296,6.0,0.64805,0.7617
1PPI,5ABP,0.017737556561085974,11.0,0.23442,0.34374
1PEA,1PPI,0.01532941943900848,5.0,0.31586,0.25478
1PPI,3GBP,0.019639934533551555,15.0,0.23498,0.33681
1DBP,1PPI,0.017641418983700863,7.0,0.34593,0.22052
1PPI,2LIV,0.01874349184311003,4.0,0.24421,0.32141
1PPI,2LBP,0.020693222969477496,7.0,0.22772,0.29483
1ADG,1PPI,0.015981355085733312,4.0,0.30918,0.25122
1PPI,3ADK,0.021867115222876366,4.0,0.21996,0.45991
1PPI,1UKY,0.020682523267838676,7.0,0.22425,0.45997
1AK2,1PPI,0.01745339151130504,7.0,0.40948,0.21354
1AKY,1PPI,0.015300986510972418,4.0,0.42977,0.22511
1PPI,2RAN,0.01344721061239324,15.0,0.21904,0.30442
1AII,1PPI,0.013936037162765768,3.0,0.31672,0.23253
1ALA,1PPI,0.014061654948620876,3.0,0.27663,0.20201
1AIN,1PPI,0.014516421702050445,11.0,0.29034,0.20727
1ANN,1PPI,0.013691226805980904,16.0,0.31032,0.22179
1PPI,2PLT,0.021639817263765328,8.0,0.12285,0.42437
1PPI,3PCY,0.019221528111484865,13.0,0.11986,0.40846
1PPI,7PCY,0.023088023088023088,8.0,0.1218,0.42011
1AAJ,1PPI,0.01566207878500237,9.0,0.40763,0.12049
1PAZ,1PPI,0.02507545855583933,15.0,0.38356,0.13707
1PMY,1PPI,0.026309716132010153,7.0,0.40108,0.14561
1JER,1PPI,0.02412329685056958,8.0,0.41745,0.12334
1PPI,1ZIA,0.031841255191509,11.0,0.14458,0.39072
1PPI,9PCY,0.022078233741300697,16.0,0.11983,0.41633
1PLB,1PPI,0.02118440057775638,6.0,0.41927,0.11897
1NIN,1PPI,0.019976218787158145,8.0,0.39728,0.12152
1PAL,1PPI,0.02003338898163606,10.0,0.35058,0.11633
1PPI,4CPV,0.020028612303290415,14.0,0.11952,0.3675
1PPI,4TNC,0.024101665205959685,8.0,0.15139,0.34145
1PPI,5PAL,0.015639810426540283,1.0,0.1153,0.34136
1OMD,1PPI,0.015647226173541962,3.0,0.34999,0.11187
1PPI,1REC,0.014928467758656437,8.0,0.17341,0.36011
1CLB,1PPI,0.016524787180771158,5.0,0.37545,0.09291
1CTR,1PPI,0.01701746529332736,5.0,0.31245,0.12962
1PPI,2SAS,0.022556390977443608,14.0,0.1706,0.34033
1PE6,1PPI,0.02358113509192646,3.0,0.34131,0.18467
1AEC,1PPI,0.02113237639553429,3.0,0.33454,0.17983
1PPI,1PPO,0.026342047495509877,9.0,0.18226,0.33062
1PPI,1YAL,0.02188183807439825,21.0,0.18257,0.33447
1CSU,1PPI,0.018335684062059238,5.0,0.33221,0.11763
1HRC,1PPI,0.018500948766603416,9.0,0.37819,0.12384
1PPI,3C2C,0.020268677822295546,4.0,0.12319,0.34696
1CCR,1PPI,0.018726591760299626,5.0,0.32732,0.11982
1CXC,1PPI,0.022482220692819455,6.0,0.36719,0.13418
155C,1PPI,0.02356746765249538,8.0,0.33092,0.13012
1CRY,1PPI,0.027410207939508508,14.0,0.34058,0.11197
1PPI,3DFR,0.018671298306556665,13.0,0.17232,0.41554
1PPI,8DFR,0.01634877384196185,9.0,0.18801,0.3977
1DYR,1PPI,0.020028612303290415,9.0,0.3812,0.19893
1DLR,1PPI,0.017205203524968526,13.0,0.40221,0.19027
1CRB,1PPI,0.021626492453255236,7.0,0.36115,0.13562
1HMR,1PPI,0.022502870264064292,5.0,0.38701,0.14736
1ICN,1PPI,0.024782010096374485,15.0,0.34611,0.1345
1MDC,1PPI,0.022502870264064292,27.0,0.37146,0.1229
1ALB,1PPI,0.022497704315886134,4.0,0.38467,0.14488
1CBQ,1PPI,0.019532137179196003,4.0,0.35871,0.14297
1EAL,1PPI,0.02028584601198709,6.0,0.39203,0.13817
1FRD,1PPI,0.022536561975545433,19.0,0.34176,0.10455
1PPI,2PIA,0.02534765006160887,13.0,0.23061,0.3143
1DOX,1PPI,0.020692974013474495,11.0,0.36473,0.10373
1PPI,1ROE,0.01729106628242075,4.0,0.10648,0.3489
1DOI,1PPI,0.02276348736626451,3.0,0.40627,0.13978
1PPI,4FXC,0.021587910769968816,4.0,0.11274,0.37007
1PPI,3FX2,0.034260289210233594,15.0,0.17003,0.44069
1FLV,1PPI,0.022820236813778257,10.0,0.43502,0.19125
1OFV,1PPI,0.02627611458108981,10.0,0.43645,0.19323
1PPI,2FRC,0.018500948766603416,9.0,0.10668,0.34695
1FLA,1PPI,0.02212689094603748,12.0,0.46289,0.1683
1PPI,5FD1,0.016301816488122962,8.0,0.12209,0.38403
1FDN,1PPI,0.020918367346938777,8.0,0.44011,0.08383
1FXD,1PPI,0.0163098878695209,3.0,0.39994,0.08441
1BLU,1PPI,0.0160857908847185,4.0,0.39706,0.1049
1PPI,1ROF,0.0197869101978691,3.0,0.08914,0.43524
1CLF,1PPI,0.019417475728155338,3.0,0.44099,0.08377
1PPI,2SPL,0.016349977905435263,4.0,0.14879,0.36829
1PPI,3MBA,0.03009207275993712,4.0,0.14579,0.3646
1ASH,1PPI,0.02237332748409739,11.0,0.35656,0.1512
1ECN,1PPI,0.020435967302452316,9.0,0.36685,0.14301
1FLP,1PPI,0.02246686137946529,18.0,0.37811,0.14795
1GDJ,1PPI,0.016082197900379718,4.0,0.39507,0.15761
1HBG,1PPI,0.02238638907544213,15.0,0.35513,0.13996
1HSA,1PPI,0.008986239820275204,5.0,0.32602,0.21448
1LHS,1PPI,0.01771479185119575,5.0,0.36545,0.15517
1MYT,1PPI,0.016172506738544475,7.0,0.39196,0.16001
1PPI,2LHB,0.016580775263275824,5.0,0.14049,0.34675
1HLM,1PPI,0.018049746863306185,6.0,0.3913,0.15729
1HLB,1PPI,0.016836508639787327,8.0,0.3351,0.13302
1ENH,1PPI,0.01865284974093264,10.0,0.37698,0.07621
1FTZ,1PPI,0.019133937562940583,11.0,0.38286,0.09129
1HDP,1PPI,0.023433520122261846,11.0,0.45004,0.08657
1OCP,1PPI,0.022199798183652877,10.0,0.38931,0.08755
1POU,1PPI,0.019597989949748745,4.0,0.38472,0.08819
1FTT,1PPI,0.017650025214321734,8.0,0.40158,0.09018
1PPI,1VND,0.017861572810716944,7.0,0.09837,0.42455
1CLH,1PPI,0.018626813948451375,10.0,0.31034,0.14161
1GRG,1PPI,0.013793103448275862,13.0,0.24377,0.23053
1NHR,1PPI,0.018110850897736144,16.0,0.2903,0.26981
1LVL,1PPI,0.01353429713934174,14.0,0.26546,0.25048
1PPI,1TDF,0.016873092802010412,10.0,0.24169,0.33756
1PPI,1VDC,0.0158144438587243,16.0,0.25129,0.34629
1XAS,1XYS,0.2915904936014625,4.0,0.92645,0.79735
1CIU,1XAS,0.02099178582293885,6.0,0.31241,0.63654
1XAS,2AMG,0.0273972602739726,5.0,0.59318,0.44874
1XAS,5ABP,0.025793650793650792,8.0,0.3076,0.29992
1PEA,1XAS,0.02586764388876913,2.0,0.28452,0.33308
1XAS,3GBP,0.02695956065901148,10.0,0.29547,0.28822
1DBP,1XAS,0.03331542181622783,4.0,0.29639,0.2799
1XAS,2LIV,0.021550714453033498,1.0,0.28919,0.25992
1XAS,2LBP,0.024152345564328843,4.0,0.29376,0.25969
1ADG,1XAS,0.01949490474080638,3.0,0.26437,0.31333
1XAS,3ADK,0.021452650934722647,3.0,0.30293,0.41148
1UKY,1XAS,0.026929982046678635,6.0,0.4029,0.29679
1AK2,1XAS,0.024232178078331924,4.0,0.39075,0.31562
1AKY,1XAS,0.028785261945883708,3.0,0.3738,0.29758
1XAS,2RAN,0.020947630922693267,12.0,0.30833,0.29408
1AII,1XAS,0.029239766081871343,2.0,0.29553,0.31413
1ALA,1XAS,0.024173655648741982,0.0,0.28362,0.29709
1AIN,1XAS,0.02887008461921354,12.0,0.30239,0.31617
1ANN,1XAS,0.023164120256283883,13.0,0.29813,0.31192
1XAS,2PLT,0.042010502625656414,7.0,0.18667,0.41395
1XAS,3PCY,0.03821656050955414,12.0,0.1795,0.39085
1XAS,7PCY,0.03076923076923077,7.0,0.18311,0.40089
1AAJ,1XAS,0.024990812201396546,8.0,0.35751,0.16776
1PAZ,1XAS,0.022743425728500355,12.0,0.38854,0.20386
1PMY,1XAS,0.022535211267605635,4.0,0.38626,0.20824
1JER,1XAS,0.03351206434316354,3.0,0.32404,0.16059
1XAS,1ZIA,0.024639211545230553,6.0,0.21313,0.3929
1XAS,9PCY,0.04487658937920718,11.0,0.18853,0.41058
1PLB,1XAS,0.03156708004509583,5.0,0.41059,0.18513
1NIN,1XAS,0.02654867256637168,7.0,0.38427,0.18659
1PAL,1XAS,0.025185185185185185,9.0,0.40504,0.19612
1XAS,4CPV,0.0273972602739726,13.0,0.19502,0.39771
1XAS,4TNC,0.023445131878866817,7.0,0.16433,0.25914
1XAS,5PAL,0.03226989365603227,2.0,0.1956,0.39798
1OMD,1XAS,0.025688073394495414,2.0,0.40246,0.19678
1REC,1XAS,0.025225225225225224,7.0,0.29495,0.21226
1CLB,1XAS,0.023190723710515795,4.0,0.33303,0.11762
1CTR,1XAS,0.03498150016818029,4.0,0.33295,0.1957
1XAS,2SAS,0.030349013657056147,11.0,0.21708,0.2994
1PE6,1XAS,0.02563372258615779,0.0,0.30947,0.24536
1AEC,1XAS,0.02838489923360772,2.0,0.31176,0.25017
1PPO,1XAS,0.03297328027288232,8.0,0.28495,0.22854
1XAS,1YAL,0.02659875495189587,18.0,0.2399,0.29858
1CSU,1XAS,0.03187250996015936,2.0,0.33401,0.16586
1HRC,1XAS,0.024237972824091077,6.0,0.33791,0.17133
1XAS,3C2C,0.03127272727272727,3.0,0.18189,0.34283
1CCR,1XAS,0.026628283555235697,6.0,0.36365,0.17785
1CXC,1XAS,0.02721563154221912,7.0,0.32951,0.17801
155C,1XAS,0.02821869488536155,9.0,0.34492,0.1993
1CRY,1XAS,0.05622489959839357,11.0,0.34766,0.17967
1XAS,3DFR,0.030838419530999035,10.0,0.25319,0.38074
1XAS,8DFR,0.03477730323367907,6.0,0.28071,0.39201
1DYR,1XAS,0.03,6.0,0.35421,0.27938
1DLR,1XAS,0.02383134738771769,12.0,0.41869,0.3011
1CRB,1XAS,0.031907671418873046,6.0,0.40054,0.22929
1HMR,1XAS,0.03214535290006988,4.0,0.35485,0.20582
1ICN,1XAS,0.03769633507853403,10.0,0.35238,0.20538
1MDC,1XAS,0.027253668763102725,20.0,0.37155,0.21056
1ALB,1XAS,0.027244149493538247,3.0,0.39897,0.22448
1CBQ,1XAS,0.03436426116838488,5.0,0.34718,0.20369
1EAL,1XAS,0.03936731107205624,3.0,0.35163,0.19978
1FRD,1XAS,0.027632561613144136,14.0,0.29626,0.14362
1XAS,2PIA,0.028175740210124166,10.0,0.32726,0.30751
1DOX,1XAS,0.02853924145700338,10.0,0.3071,0.14324
1ROE,1XAS,0.03519281168101834,5.0,0.29919,0.14292
1DOI,1XAS,0.03103448275862069,4.0,0.31585,0.17885
1XAS,4FXC,0.0343796711509716,3.0,0.14386,0.31977
1XAS,3FX2,0.034643570952698204,12.0,0.29398,0.48461
1FLV,1XAS,0.031725888324873094,7.0,0.45507,0.30726
1OFV,1XAS,0.03238095238095238,7.0,0.46773,0.3136
1XAS,2FRC,0.024237972824091077,6.0,0.16358,0.33371
1FLA,1XAS,0.02861035422343324,9.0,0.50003,0.28338
1XAS,5FD1,0.024991074616208496,5.0,0.1352,0.29036
1FDN,1XAS,0.032138442521631644,7.0,0.35348,0.09847
1FXD,1XAS,0.03948992184286302,2.0,0.39579,0.11475
1BLU,1XAS,0.031417624521072794,3.0,0.34843,0.14609
1ROF,1XAS,0.021233156390363415,2.0,0.35417,0.12406
1CLF,1XAS,0.02560925237505163,0.0,0.32467,0.10248
1XAS,2SPL,0.030333003626772173,3.0,0.218,0.35275
1XAS,3MBA,0.02972972972972973,3.0,0.218,0.35973
1ASH,1XAS,0.023483365949119372,8.0,0.34469,0.20509
1ECN,1XAS,0.02679491583648231,6.0,0.35935,0.21121
1FLP,1XAS,0.03380662609871535,13.0,0.35429,0.2054
1GDJ,1XAS,0.022117962466487937,3.0,0.34085,0.21487
1HBG,1XAS,0.03026227303295225,12.0,0.35685,0.21419
1HSA,1XAS,0.024177949709864602,4.0,0.26247,0.25048
1LHS,1XAS,0.022494211048627193,4.0,0.35278,0.21689
1MYT,1XAS,0.022304832713754646,6.0,0.35942,0.2129
1XAS,2LHB,0.022895622895622896,2.0,0.2074,0.34873
1HLM,1XAS,0.028852459016393443,3.0,0.32694,0.20768
